features,model,acc_mean,acc_std,f1_mean,f1_std,above_73,norm_above_73,acc_mean_above_73
"X1,above_3,above_4,above_5,count_3",Categorical,0.6216307692307691,0.07742843842492936,0.6553167980260899,0.08541231604145656,0.06,0.08081581560072015,0.0
"X1,above_3,above_4,above_5,count_5",Categorical,0.6063538461538461,0.08294794974478818,0.6347603858898233,0.08172594394934513,0.06,0.06802703332723725,0.0
"X1,above_3,above_4,count_3,count_5",Categorical,0.6216307692307691,0.07742843842492936,0.6553167980260899,0.08541231604145656,0.06,0.08081581560072015,0.0
"X1,above_3,above_5,count_3,count_5",Categorical,0.5938307692307692,0.07974530313931388,0.6247408205650951,0.0809668599586979,0.03,0.04385977521906714,0.0
"X1,above_4,above_5,count_3,count_5",Categorical,0.6259999999999999,0.0811335373786572,0.645495210055457,0.0875831783579326,0.08,0.09994985135264556,0.0
"X3,X5,above_3,above_4,above_5",Categorical,0.5851692307692307,0.08912500894213089,0.6396533452877855,0.08552858113213817,0.04,0.05207813599958333,0.0
"X3,X5,above_3,above_4,count_3",Categorical,0.5620307692307693,0.08013623902288981,0.6329892512537347,0.08137239153659588,0.0,0.01803906218701745,0.0
"X3,X5,above_3,above_4,count_5",Categorical,0.5851692307692307,0.08912500894213089,0.6396533452877855,0.08552858113213817,0.04,0.05207813599958333,0.0
"X3,X5,above_3,above_5,count_3",Categorical,0.5391692307692307,0.07996609340635914,0.5840924373366073,0.09016215315442329,0.01,0.008507208394893606,0.0
"X3,X5,above_3,above_5,count_5",Categorical,0.5584769230769231,0.08322195175816217,0.574381083900661,0.09850096638623858,0.04,0.019650010134173335,0.0
"X3,X5,above_3,count_3,count_5",Categorical,0.5391692307692307,0.07996609340635914,0.5840924373366073,0.09016215315442329,0.01,0.008507208394893606,0.0
"X3,X5,above_4,above_5,count_3",Categorical,0.5861384615384615,0.08471225084830993,0.637792227969843,0.0869903063269963,0.03,0.04473145341816509,0.0
"X3,X5,above_4,above_5,count_5",Categorical,0.5823384615384615,0.07760329401902699,0.6104228899893238,0.09265511291919615,0.01,0.028535013638781637,0.0
"X3,X5,above_4,count_3,count_5",Categorical,0.5861384615384615,0.08471225084830993,0.637792227969843,0.0869903063269963,0.03,0.04473145341816509,0.0
"X3,X5,above_5,count_3,count_5",Categorical,0.5542,0.08696863475962276,0.5707809571346882,0.10896957755978444,0.02,0.02161823490360637,0.0
"X3,above_3,above_4,above_5,count_3",Categorical,0.5659538461538461,0.08644967205731072,0.6292966628111626,0.08410187358213737,0.05,0.028874964385688262,0.0
"X3,above_3,above_4,above_5,count_5",Categorical,0.5650307692307692,0.07170711468088777,0.5991037336632116,0.08024069566150446,0.0,0.010707187562422726,0.0
"X3,above_3,above_4,count_3,count_5",Categorical,0.5659538461538461,0.08644967205731072,0.6292966628111626,0.08410187358213737,0.05,0.028874964385688262,0.0
"X3,above_3,above_5,count_3,count_5",Categorical,0.5288923076923077,0.07744395339314596,0.5564125329892027,0.09841676323087538,0.0,0.004704616510459392,0.0
"X3,above_4,above_5,count_3,count_5",Categorical,0.5799076923076923,0.07153525881995444,0.6100994016699269,0.08643199016332277,0.02,0.017945575375615253,0.0
"X5,above_3,above_4,above_5,count_3",Categorical,0.5742307692307692,0.07528891099187977,0.633211137269699,0.07739288756764073,0.02,0.01927524088560162,0.0
"X5,above_3,above_4,above_5,count_5",Categorical,0.570523076923077,0.0853733104089183,0.6068889339873887,0.093628302050354,0.03,0.030881378953276584,0.0
"X5,above_3,above_4,count_3,count_5",Categorical,0.5742307692307692,0.07528891099187977,0.633211137269699,0.07739288756764073,0.02,0.01927524088560162,0.0
"X5,above_3,above_5,count_3,count_5",Categorical,0.5634,0.08499921196989393,0.5895272417190384,0.10361369575386899,0.0,0.02499683322413082,0.0
"X5,above_4,above_5,count_3,count_5",Categorical,0.5817692307692308,0.07748330608520451,0.6160199045007567,0.08598740343973192,0.02,0.027869726868450906,0.0
"above_3,above_4,above_5,count_3,count_5",Categorical,0.5726923076923077,0.07755383699815306,0.6131981976518697,0.08508967131869734,0.02,0.021261370787058143,0.0
"X1,X3,X5,above_3,above_4,above_5",Categorical,0.6063538461538461,0.07765456966173409,0.6398616054870131,0.08152868973171469,0.05,0.055663309195512434,0.0
"X1,X3,X5,above_3,above_4,count_3",Categorical,0.6005538461538462,0.08065633721988504,0.6524551561655718,0.07705084976439988,0.04,0.05425681761227197,0.0
"X1,X3,X5,above_3,above_4,count_5",Categorical,0.6063538461538461,0.07765456966173409,0.6398616054870131,0.08152868973171469,0.05,0.055663309195512434,0.0
"X1,X3,X5,above_3,above_5,count_3",Categorical,0.5864153846153847,0.07249470252019195,0.6167197256890613,0.08111517421419125,0.02,0.023816830117319054,0.0
"X1,X3,X5,above_3,above_5,count_5",Categorical,0.5804769230769231,0.07820189165223669,0.6095396767534433,0.08509699817097696,0.02,0.027937227680387533,0.0
"X1,X3,X5,above_3,count_3,count_5",Categorical,0.5864153846153847,0.07249470252019195,0.6167197256890613,0.08111517421419125,0.02,0.023816830117319054,0.0
"X1,X3,X5,above_4,above_5,count_3",Categorical,0.6107230769230769,0.07113399473599519,0.6378384988549144,0.07744497847111116,0.04,0.04679156789026684,0.0
"X1,X3,X5,above_4,above_5,count_5",Categorical,0.6143076923076923,0.07884146327511271,0.63956207249347,0.08234018413885322,0.09,0.07113304330549752,0.0
"X1,X3,X5,above_4,count_3,count_5",Categorical,0.6107230769230769,0.07113399473599519,0.6378384988549144,0.07744497847111116,0.04,0.04679156789026684,0.0
"X1,X3,X5,above_5,count_3,count_5",Categorical,0.6047384615384616,0.07935917302489529,0.6240663875241401,0.09126022643339012,0.03,0.05723539752457252,0.0
"X1,X3,above_3,above_4,above_5,count_3",Categorical,0.6093076923076923,0.0798695311857677,0.6455852086088484,0.08183322900107629,0.05,0.06537916047957637,0.0
"X1,X3,above_3,above_4,above_5,count_5",Categorical,0.6107384615384616,0.08323119010273228,0.6397674227607028,0.08125624000785908,0.06,0.07594395355583461,0.0
"X1,X3,above_3,above_4,count_3,count_5",Categorical,0.6093076923076923,0.0798695311857677,0.6455852086088484,0.08183322900107629,0.05,0.06537916047957637,0.0
"X1,X3,above_3,above_5,count_3,count_5",Categorical,0.5810307692307692,0.07415099100791318,0.606785911509167,0.08197860094471,0.03,0.022268645647827268,0.0
"X1,X3,above_4,above_5,count_3,count_5",Categorical,0.618,0.07787943952412418,0.6390666274686153,0.08739921218443925,0.07,0.0751999672074688,0.0
"X1,X5,above_3,above_4,above_5,count_3",Categorical,0.6148153846153847,0.07761737589882899,0.6507960825366085,0.08274886570235232,0.05,0.06890372620435448,0.0
"X1,X5,above_3,above_4,above_5,count_5",Categorical,0.5976,0.07901323984628093,0.6276802076998985,0.08118583444793415,0.05,0.046901567976905256,0.0
"X1,X5,above_3,above_4,count_3,count_5",Categorical,0.6148153846153847,0.07761737589882899,0.6507960825366085,0.08274886570235232,0.05,0.06890372620435448,0.0
"X1,X5,above_3,above_5,count_3,count_5",Categorical,0.6052461538461539,0.07787658116206132,0.6283862193523558,0.08372588368494749,0.02,0.05458410433118921,0.0
"X1,X5,above_4,above_5,count_3,count_5",Categorical,0.616,0.07624252800716327,0.6360596556169886,0.08364562612562014,0.05,0.06742741031944055,0.0
"X1,above_3,above_4,above_5,count_3,count_5",Categorical,0.6152461538461539,0.08016908020002689,0.6385709807690281,0.08717145691314081,0.07,0.07615811726920518,0.0
"X3,X5,above_3,above_4,above_5,count_3",Categorical,0.5790153846153846,0.08878016730390227,0.6351768107774046,0.08685343934499565,0.04,0.0445037044755201,0.0
"X3,X5,above_3,above_4,above_5,count_5",Categorical,0.5791692307692308,0.08323330580522602,0.6145151818265111,0.09221551614489726,0.01,0.03498194351368955,0.0
"X3,X5,above_3,above_4,count_3,count_5",Categorical,0.5790153846153846,0.08878016730390227,0.6351768107774046,0.08685343934499565,0.04,0.0445037044755201,0.0
"X3,X5,above_3,above_5,count_3,count_5",Categorical,0.5470923076923078,0.08485473699524704,0.5698342158192727,0.10157052672771723,0.02,0.015559841287170695,0.0
"X3,X5,above_4,above_5,count_3,count_5",Categorical,0.5773538461538462,0.07543078021305556,0.6075429478071159,0.0927651548501385,0.01,0.021502640921405636,0.0
"X3,above_3,above_4,above_5,count_3,count_5",Categorical,0.5584615384615386,0.08196607755542828,0.598708283639293,0.0879750880197013,0.01,0.01818358521555774,0.0
"X5,above_3,above_4,above_5,count_3,count_5",Categorical,0.5809384615384616,0.08220536989903206,0.622438908641811,0.0837262237395953,0.02,0.03489414942452973,0.0
"X1,X3,X5,above_3,above_4,above_5,count_3",Categorical,0.6004,0.07410295732306282,0.6332410671406046,0.08068503255831082,0.02,0.04015259257690862,0.0
"X1,X3,X5,above_3,above_4,above_5,count_5",Categorical,0.6035076923076924,0.08099151244888193,0.631441270616543,0.08448173164897267,0.07,0.05916789989292004,0.0
"X1,X3,X5,above_3,above_4,count_3,count_5",Categorical,0.6004,0.07410295732306282,0.6332410671406046,0.08068503255831082,0.02,0.04015259257690862,0.0
"X1,X3,X5,above_3,above_5,count_3,count_5",Categorical,0.5916307692307692,0.07624759420009117,0.6127121236302222,0.08627191507064869,0.02,0.034782268466981625,0.0
"X1,X3,X5,above_4,above_5,count_3,count_5",Categorical,0.6143538461538461,0.07414907581208939,0.6364983289263976,0.08122706443442661,0.04,0.05942202799179175,0.0
"X1,X3,above_3,above_4,above_5,count_3,count_5",Categorical,0.6124153846153846,0.07785900015621472,0.6361000124034185,0.08368413089761881,0.05,0.06549299954149423,0.0
"X1,X5,above_3,above_4,above_5,count_3,count_5",Categorical,0.6083999999999999,0.07404346077028164,0.6319758115382773,0.08172871648772988,0.04,0.0502661275262648,0.0
"X3,X5,above_3,above_4,above_5,count_3,count_5",Categorical,0.5750153846153847,0.0863232181291087,0.6132696067484747,0.09432734310464065,0.02,0.03629507964378864,0.0
"X1,X3,X5,above_3,above_4,above_5,count_3,count_5",Categorical,0.6048,0.07514507625391766,0.6282852829779633,0.08217038999906272,0.03,0.04784570454378434,0.0
